,DEPARTAMENTO,MUNICIPIO,CULTIVO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha)
4079,29,263,3,7,170,180,1260,7.0
4080,29,907,3,7,130,150,1200,8.0
4081,29,99,3,7,120,80,560,7.0
4082,29,769,3,7,110,90,495,5.5
4083,29,580,3,7,95,90,585,6.5
4084,29,979,3,7,90,90,675,7.5
4085,29,904,3,7,70,60,270,4.5
4086,29,336,3,7,40,40,300,7.5
4087,29,685,3,7,35,30,180,6.0
4088,29,138,3,7,25,20,160,8.0
4089,29,58,3,7,20,27,81,3.0
4090,29,305,3,7,15,25,175,7.0
4091,29,41,3,7,3,5,25,5.0
4092,31,236,3,7,15000,6000,36000,6.0
4093,0,449,3,6,50,0,0,0.0
4094,0,648,3,6,30,25,50,2.0
4095,1,771,3,6,2572,2220,3330,1.5
4096,1,917,3,6,2420,1200,1800,1.5
4097,1,115,3,6,915,800,960,1.2
4098,1,55,3,6,870,1500,3000,2.0
4099,1,149,3,6,700,700,1750,2.5
4100,1,44,3,6,671,715,1073,1.5
4101,1,674,3,6,600,0,0,0.0
4102,1,392,3,6,560,0,0,0.0
4103,1,751,3,6,550,500,500,1.0
4104,1,243,3,6,500,500,350,0.7
4105,1,536,3,6,492,390,936,2.4
4106,1,977,3,6,483,420,630,1.5
4107,1,868,3,6,400,115,288,2.5
4108,1,777,3,6,400,500,750,1.5
4109,1,486,3,6,400,475,1164,2.5
4110,1,146,3,6,375,250,225,0.9
4111,1,929,3,6,340,360,720,2.0
4112,1,254,3,6,320,283,396,1.4
4113,1,159,3,6,300,300,450,1.5
4114,1,529,3,6,235,188,188,1.0
4115,1,984,3,6,210,20,28,1.4
4116,1,836,3,6,200,175,438,2.5
4117,1,210,3,6,170,25,44,1.8
4118,1,535,3,6,170,60,120,2.0
4119,1,30,3,6,150,0,0,0.0
4120,1,699,3,6,140,28,14,0.5
4121,1,951,3,6,94,12,8,0.7
4122,1,175,3,6,85,60,72,1.2
4123,1,252,3,6,80,0,0,0.0
4124,1,39,3,6,80,25,30,1.2
4125,1,930,3,6,80,80,104,1.3
4126,1,160,3,6,61,59,71,1.2
4127,1,812,3,6,50,4,5,1.2
4128,1,203,3,6,50,70,70,1.0
4129,1,119,3,6,49,0,0,0.0
4130,1,799,3,6,45,28,34,1.2
4131,1,897,3,6,40,0,0,0.0
4132,1,774,3,6,40,30,30,1.0
4133,1,0,3,6,40,300,420,1.4
4134,1,769,3,6,35,10,18,1.8
4135,1,314,3,6,30,0,0,0.0
4136,1,756,3,6,30,30,30,1.0
4137,1,718,3,6,30,45,50,1.1
4138,1,75,3,6,28,26,26,1.0
4139,1,976,3,6,28,50,55,1.1
4140,1,975,3,6,26,10,14,1.4
4141,1,36,3,6,25,8,17,2.3
4142,1,143,3,6,25,20,20,1.0
4143,1,805,3,6,25,15,42,2.8
4144,1,102,3,6,25,70,70,1.0
4145,1,341,3,6,23,22,22,1.0
4146,1,144,3,6,22,0,0,0.0
4147,1,711,3,6,22,0,0,0.0
4148,1,655,3,6,20,0,0,0.0
4149,1,532,3,6,20,4,4,1.0
4150,1,451,3,6,20,16,19,1.2
4151,1,466,3,6,20,25,20,0.8
4152,1,200,3,6,19,17,17,1.0
4153,1,870,3,6,18,5,5,1.0
4154,1,29,3,6,18,12,10,0.9
4155,1,599,3,6,18,15,9,0.6
4156,1,376,3,6,18,14,28,2.0
4157,1,944,3,6,16,0,0,0.0
4158,1,783,3,6,16,10,25,2.5
4159,1,2,3,6,15,0,0,0.0
4160,1,727,3,6,15,5,5,1.0
4161,1,647,3,6,15,31,25,0.8
4162,1,892,3,6,14,5,7,1.3
4163,1,91,3,6,14,7,11,1.8
4164,1,37,3,6,14,14,17,1.2
4165,1,934,3,6,14,67,80,1.2
4166,1,974,3,6,12,10,6,0.6
4167,1,555,3,6,11,9,10,1.1
4168,1,58,3,6,9,6,12,2.0
4169,1,793,3,6,9,15,18,1.2
4170,1,350,3,6,8,30,54,1.8
4171,1,35,3,6,8,0,0,0.0
4172,1,42,3,6,8,0,0,0.0
4173,1,93,3,6,8,0,0,0.0
4174,1,248,3,6,8,0,0,0.0
4175,1,516,3,6,8,0,0,0.0
4176,1,735,3,6,8,5,5,1.0
4177,1,396,3,6,7,5,10,2.0
4178,1,111,3,6,6,40,40,1.0
4179,1,337,3,6,5,0,0,0.0
4180,1,133,3,6,5,7,8,1.1
4181,1,312,3,6,5,10,20,2.0
4182,1,941,3,6,4,4,3,0.8
4183,1,416,3,6,4,4,10,2.5
4184,1,630,3,6,3,0,0,0.0
4185,1,339,3,6,2,0,0,0.0
4186,1,127,3,6,2,5,6,1.2
4187,1,360,3,6,2,1,1,0.9
4188,1,398,3,6,0,4,10,2.5
4189,1,530,3,6,0,17,19,1.1
4190,1,864,3,6,0,24,36,1.5
4191,1,687,3,6,0,65,163,2.5
4192,2,863,3,6,2850,2400,3120,1.3
4193,2,50,3,6,2150,2650,2915,1.1
4194,2,51,3,6,1950,1280,1920,1.5
4195,2,807,3,6,1000,750,1125,1.5
4196,2,309,3,6,303,1000,1000,1.0
4197,2,651,3,6,117,65,72,1.1
4198,2,229,3,6,30,23,23,1.0
4199,3,621,3,6,1650,850,701,0.8
4200,3,477,3,6,520,275,272,1.0
4201,3,134,3,6,350,70,39,0.6
4202,3,932,3,6,346,0,0,0.0
4203,3,804,3,6,160,14,14,1.0
4204,3,475,3,6,150,0,0,0.0
4205,3,845,3,6,150,15,27,1.8
4206,3,326,3,6,110,25,25,1.0
4207,3,72,3,6,100,20,30,1.5
4208,3,699,3,6,90,15,21,1.4
4209,3,138,3,6,75,12,5,0.4
4210,3,698,3,6,50,0,0,0.0
4211,3,833,3,6,25,3,3,1.1
4212,3,463,3,6,20,7,13,1.8
4213,3,402,3,6,20,15,15,1.0
4214,3,788,3,6,13,40,26,0.7
4215,3,611,3,6,0,2,2,1.1
4216,3,620,3,6,0,10,6,0.6
4217,3,578,3,6,0,20,18,0.9
4218,3,908,3,6,0,65,78,1.2
4219,3,676,3,6,0,530,318,0.6
4220,4,471,3,6,5000,4000,5000,1.3
4221,4,961,3,6,2300,700,840,1.2
4222,4,273,3,6,2300,1500,2700,1.8
4223,4,57,3,6,2250,600,1080,1.8
4224,4,753,3,6,2200,1000,1200,1.2
4225,4,522,3,6,2040,2200,3960,1.8
4226,4,6,3,6,2000,1000,1475,1.5
4227,4,469,3,6,1850,1000,1200,1.2
4228,4,517,3,6,1800,900,1350,1.5
4229,4,822,3,6,1800,1000,2000,2.0
4230,4,260,3,6,1650,3000,3900,1.3
4231,4,610,3,6,1200,820,1230,1.5
4232,4,733,3,6,1000,250,250,1.0
4233,4,485,3,6,1000,600,900,1.5
4234,4,795,3,6,1000,550,1100,2.0
4235,4,125,3,6,1000,1300,1300,1.0
4236,4,738,3,6,800,350,630,1.8
4237,4,767,3,6,800,750,1350,1.8
4238,4,737,3,6,720,1230,1845,1.5
4239,4,60,3,6,630,1680,1848,1.1
4240,4,80,3,6,550,600,900,1.5
4241,4,63,3,6,504,280,280,1.0
4242,4,981,3,6,460,430,516,1.2
4243,4,762,3,6,400,80,120,1.5
4244,4,891,3,6,400,128,320,2.5
4245,4,219,3,6,400,250,375,1.5
4246,4,683,3,6,400,280,420,1.5
4247,4,915,3,6,400,350,490,1.4
4248,4,730,3,6,350,210,315,1.5
4249,4,673,3,6,350,250,300,1.2
4250,4,785,3,6,300,15,23,1.5
4251,4,791,3,6,280,10,12,1.2
4252,4,195,3,6,280,120,156,1.3
4253,4,139,3,6,254,155,279,1.8
4254,4,544,3,6,250,500,1000,2.0
4255,4,916,3,6,240,50,75,1.5
4256,4,860,3,6,235,270,160,0.6
4257,4,511,3,6,218,150,225,1.5
4258,4,838,3,6,200,50,50,1.0
4259,4,278,3,6,153,380,188,0.5
4260,4,202,3,6,150,150,180,1.2
4261,4,27,3,6,150,160,240,1.5
4262,4,484,3,6,146,70,105,1.5
4263,4,372,3,6,100,55,83,1.5
4264,4,734,3,6,80,70,105,1.5
4265,4,153,3,6,10,6,4,0.7
4266,5,768,3,6,400,340,306,0.9
4267,5,765,3,6,350,300,750,2.5
4268,5,814,3,6,250,0,0,0.0
4269,5,514,3,6,250,250,250,1.0
4270,5,857,3,6,205,19,29,1.5
4271,5,95,3,6,200,40,24,0.6
4272,5,841,3,6,194,25,33,1.3
4273,5,636,3,6,193,250,625,2.5
4274,5,409,3,6,180,3,4,1.5
4275,5,541,3,6,170,0,0,0.0
4276,5,758,3,6,152,188,244,1.3
4277,5,893,3,6,150,0,0,0.0
4278,5,882,3,6,150,97,194,2.0
4279,5,912,3,6,142,0,0,0.0
4280,5,593,3,6,140,0,0,0.0
4281,5,842,3,6,132,0,0,0.0
4282,5,855,3,6,130,4,3,0.8
4283,5,332,3,6,130,160,320,2.0
4284,5,670,3,6,120,0,0,0.0
4285,5,702,3,6,120,0,0,0.0
4286,5,830,3,6,112,0,0,0.0
4287,5,827,3,6,100,10,12,1.2
4288,5,127,3,6,90,0,0,0.0
4289,5,183,3,6,90,0,0,0.0
4290,5,186,3,6,80,0,0,0.0
4291,5,303,3,6,80,0,0,0.0
4292,5,464,3,6,80,0,0,0.0
4293,5,671,3,6,80,0,0,0.0
4294,5,918,3,6,80,0,0,0.0
4295,5,919,3,6,80,0,0,0.0
4296,5,763,3,6,80,80,160,2.0
4297,5,968,3,6,70,0,0,0.0
4298,5,789,3,6,70,80,120,1.5
4299,5,23,3,6,65,0,0,0.0
4300,5,831,3,6,65,0,0,0.0
4301,5,184,3,6,60,0,0,0.0
4302,5,250,3,6,60,0,0,0.0
4303,5,323,3,6,60,0,0,0.0
4304,5,231,3,6,60,50,90,1.8
4305,5,218,3,6,60,63,107,1.7
4306,5,346,3,6,50,0,0,0.0
4307,5,442,3,6,50,0,0,0.0
4308,5,828,3,6,50,0,0,0.0
4309,5,883,3,6,48,50,85,1.7
4310,5,226,3,6,45,150,105,0.7
4311,5,397,3,6,40,0,0,0.0
4312,5,547,3,6,40,0,0,0.0
4313,5,743,3,6,40,0,0,0.0
4314,5,794,3,6,40,0,0,0.0
4315,5,835,3,6,40,0,0,0.0
4316,5,896,3,6,40,3,3,1.1
4317,5,56,3,6,40,7,9,1.3
4318,5,136,3,6,40,30,48,1.6
4319,5,563,3,6,40,55,88,1.6
4320,5,367,3,6,39,0,0,0.0
4321,5,592,3,6,38,0,0,0.0
4322,5,189,3,6,35,0,0,0.0
4323,5,208,3,6,35,0,0,0.0
4324,5,811,3,6,32,0,0,0.0
4325,5,271,3,6,31,0,0,0.0
4326,5,187,3,6,30,0,0,0.0
4327,5,331,3,6,30,0,0,0.0
4328,5,369,3,6,30,0,0,0.0
4329,5,595,3,6,30,0,0,0.0
4330,5,871,3,6,30,0,0,0.0
4331,5,503,3,6,30,3,3,1.0
4332,5,810,3,6,30,8,4,0.5
4333,5,913,3,6,30,14,14,1.0
4334,5,667,3,6,30,25,50,2.0
4335,5,694,3,6,28,25,63,2.5
4336,5,512,3,6,25,0,0,0.0
4337,5,526,3,6,25,0,0,0.0
4338,5,531,3,6,25,20,42,2.1
4339,5,92,3,6,23,0,0,0.0
4340,5,112,3,6,20,0,0,0.0
4341,5,398,3,6,20,0,0,0.0
4342,5,797,3,6,20,0,0,0.0
4343,5,732,3,6,20,4,3,0.8
4344,5,300,3,6,20,10,10,1.0
4345,5,569,3,6,20,20,26,1.3
4346,5,223,3,6,19,0,0,0.0
4347,5,102,3,6,18,15,8,0.5
4348,5,487,3,6,17,26,26,1.0
4349,5,901,3,6,15,0,0,0.0
4350,5,889,3,6,15,7,14,2.0
4351,5,856,3,6,15,10,17,1.7
4352,5,954,3,6,15,15,28,1.8
4353,5,362,3,6,12,0,0,0.0
4354,5,945,3,6,12,0,0,0.0
4355,5,439,3,6,12,6,6,1.0
4356,5,101,3,6,10,0,0,0.0
4357,5,190,3,6,10,0,0,0.0
4358,5,574,3,6,10,0,0,0.0
4359,5,840,3,6,10,0,0,0.0
4360,5,586,3,6,10,5,8,1.5
4361,5,192,3,6,10,40,32,0.8
4362,5,179,3,6,9,0,0,0.0
4363,5,565,3,6,7,5,4,0.8
4364,5,573,3,6,7,8,8,1.0
4365,5,84,3,6,6,0,0,0.0
4366,5,265,3,6,5,0,0,0.0
4367,5,612,3,6,4,0,0,0.0
4368,5,513,3,6,1,0,0,0.0
4369,5,393,3,6,0,3,3,1.0
4370,5,877,3,6,0,3,3,1.1
4371,5,106,3,6,0,11,10,0.9
4372,5,90,3,6,0,11,11,1.0
4373,5,920,3,6,0,14,11,0.8
4374,5,437,3,6,0,15,18,1.2
4375,5,712,3,6,0,20,48,2.4
4376,5,925,3,6,0,61,106,1.8
4377,5,890,3,6,0,110,165,1.5
4378,6,950,3,6,170,140,350,2.5
4379,6,489,3,6,50,0,0,0.0
4380,6,11,3,6,41,15,34,2.3
4381,6,48,3,6,40,40,42,1.1
4382,6,40,3,6,30,0,0,0.0
4383,6,180,3,6,30,25,61,2.5
4384,6,298,3,6,30,40,48,1.2
4385,6,688,3,6,23,18,54,3.0
4386,6,492,3,6,20,0,0,0.0
4387,6,689,3,6,20,0,0,0.0
4388,6,423,3,6,18,36,99,2.8
4389,6,480,3,6,11,15,18,1.2
4390,6,741,3,6,10,5,3,0.5
4391,6,482,3,6,10,4,12,3.0
4392,6,576,3,6,8,3,8,2.8
4393,6,960,3,6,6,0,0,0.0
4394,6,707,3,6,6,4,9,2.2
4395,6,852,3,6,4,15,45,3.0
4396,6,970,3,6,2,5,13,2.5
4397,6,490,3,6,0,5,14,2.8
4398,6,543,3,6,0,7,20,2.8
4399,6,713,3,6,0,28,70,2.5
4400,6,598,3,6,0,29,81,2.8
4401,7,779,3,6,6000,0,0,0.0
4402,7,154,3,6,1350,800,960,1.2
4403,7,502,3,6,300,70,70,1.0
4404,7,16,3,6,300,160,160,1.0
4405,7,85,3,6,270,180,180,1.0
4406,7,832,3,6,230,109,109,1.0
4407,7,515,3,6,180,90,72,0.8
4408,7,940,3,6,150,0,0,0.0
4409,7,240,3,6,130,200,240,1.2
4410,7,834,3,6,120,0,0,0.0
4411,7,302,3,6,100,0,0,0.0
4412,7,745,3,6,80,48,72,1.5
4413,7,268,3,6,40,26,26,1.0
4414,7,523,3,6,4,5,5,1.0
4415,8,978,3,6,247,75,135,1.8
4416,8,521,3,6,150,218,327,1.5
4417,8,548,3,6,134,0,0,0.0
4418,8,623,3,6,114,70,126,1.8
4419,8,961,3,6,103,0,0,0.0
4420,8,759,3,6,83,130,286,2.2
4421,8,672,3,6,71,150,270,1.8
4422,8,374,3,6,70,90,90,1.0
4423,8,170,3,6,60,8,5,0.7
4424,8,12,3,6,60,50,100,2.0
4425,8,594,3,6,58,10,22,2.2
4426,8,479,3,6,50,38,95,2.5
4427,8,862,3,6,38,0,0,0.0
4428,8,431,3,6,26,0,0,0.0
4429,8,872,3,6,15,20,40,2.0
4430,8,699,3,6,12,18,36,2.0
4431,8,703,3,6,10,0,0,0.0
4432,8,906,3,6,0,230,690,3.0
4433,9,569,3,6,1900,300,555,1.9
4434,9,500,3,6,1800,500,550,1.1
4435,9,394,3,6,458,0,0,0.0
4436,9,99,3,6,423,424,509,1.2
4437,9,348,3,6,297,260,520,2.0
4438,9,455,3,6,250,5,5,1.0
4439,9,791,3,6,210,90,134,1.5
4440,9,888,3,6,208,0,0,0.0
4441,9,775,3,6,203,0,0,0.0
4442,9,356,3,6,200,72,85,1.2
4443,9,819,3,6,150,0,0,0.0
4444,9,905,3,6,141,0,0,0.0
4445,9,843,3,6,90,38,30,0.8
4446,9,846,3,6,80,17,26,1.5
4447,9,603,3,6,77,70,42,0.6
4448,9,128,3,6,50,0,0,0.0
4449,9,432,3,6,50,7,7,1.0
4450,9,504,3,6,50,45,67,1.5
4451,9,58,3,6,42,24,47,2.0
4452,9,71,3,6,40,40,28,0.7
4453,9,591,3,6,38,9,16,1.8
4454,9,22,3,6,31,29,24,0.8
4455,9,132,3,6,30,30,36,1.2
4456,9,695,3,6,16,23,53,2.3
4457,9,606,3,6,15,2,3,1.5
4458,9,302,3,6,15,5,5,1.0
4459,9,123,3,6,12,2,2,1.5
4460,9,849,3,6,12,8,24,3.0
4461,9,522,3,6,10,8,8,1.0
4462,9,956,3,6,9,13,15,1.2
4463,9,622,3,6,5,0,0,0.0
4464,9,107,3,6,5,16,19,1.2
4465,9,568,3,6,2,0,0,0.0
4466,9,387,3,6,0,11,20,1.8
4467,9,438,3,6,0,180,360,2.0
4468,10,9,3,6,1900,800,800,1.0
4469,10,597,3,6,1800,1200,1200,1.0
4470,10,82,3,6,1300,1350,1080,0.8
4471,10,426,3,6,1000,500,500,1.0
4472,10,419,3,6,870,750,1125,1.5
4473,10,418,3,6,800,200,200,1.0
4474,10,13,3,6,650,24,14,0.6
4475,10,267,3,6,580,300,273,0.9
4476,10,939,3,6,500,500,750,1.5
4477,10,242,3,6,381,170,153,0.9
4478,10,861,3,6,350,100,90,0.9
4479,10,731,3,6,350,200,160,0.8
4480,10,571,3,6,350,250,250,1.0
4481,10,275,3,6,320,320,213,0.7
4482,10,761,3,6,300,200,200,1.0
4483,10,680,3,6,280,150,150,1.0
4484,10,478,3,6,260,180,180,1.0
4485,10,329,3,6,205,110,110,1.0
4486,10,185,3,6,200,200,180,0.9
4487,10,177,3,6,180,40,32,0.8
4488,10,628,3,6,160,550,248,0.5
4489,10,100,3,6,40,5,4,0.7
4490,10,717,3,6,35,200,200,1.0
4491,10,64,3,6,30,80,72,0.9
4492,11,688,3,6,2281,2200,3300,1.5
4493,11,151,3,6,1400,1180,1115,0.9
4494,11,664,3,6,1000,100,40,0.4
4495,11,497,3,6,679,630,252,0.4
4496,11,70,3,6,600,0,0,0.0
4497,11,26,3,6,550,255,102,0.4
4498,11,825,3,6,395,110,44,0.4
4499,11,454,3,6,300,0,0,0.0
4500,11,98,3,6,250,65,65,1.0
4501,11,4,3,6,250,200,145,0.7
4502,11,682,3,6,180,0,0,0.0
4503,11,549,3,6,172,0,0,0.0
4504,11,498,3,6,150,150,60,0.4
4505,11,927,3,6,150,100,130,1.3
4506,11,69,3,6,100,0,0,0.0
4507,11,391,3,6,100,100,40,0.4
4508,11,681,3,6,90,45,18,0.4
4509,11,258,3,6,70,0,0,0.0
4510,11,66,3,6,68,0,0,0.0
4511,11,496,3,6,68,19,8,0.4
4512,11,404,3,6,60,26,10,0.4
4513,11,545,3,6,60,50,20,0.4
4514,11,453,3,6,50,40,16,0.4
4515,11,859,3,6,42,40,16,0.4
4516,11,68,3,6,40,0,0,0.0
4517,11,150,3,6,20,5,5,1.0
4518,11,747,3,6,15,25,15,0.6
4519,11,166,3,6,9,15,6,0.4
4520,11,211,3,6,5,0,0,0.0
4521,11,928,3,6,3,0,0,0.0
4522,12,520,3,6,3900,2309,3694,1.6
4523,12,886,3,6,3000,2000,4000,2.0
4524,12,197,3,6,1480,600,600,1.0
4525,12,456,3,6,1170,380,439,1.2
4526,12,719,3,6,1155,95,171,1.8
4527,12,629,3,6,1139,329,307,0.9
4528,12,644,3,6,950,300,450,1.5
4529,12,705,3,6,923,0,0,0.0
4530,12,909,3,6,795,40,28,0.7
4531,12,617,3,6,660,40,60,1.5
4532,12,137,3,6,626,619,1548,2.5
4533,12,518,3,6,600,1550,2325,1.5
4534,12,527,3,6,445,328,492,1.5
4535,12,176,3,6,400,227,272,1.2
4536,12,772,3,6,380,400,1000,2.5
4537,12,510,3,6,365,22,54,2.5
4538,12,935,3,6,355,140,210,1.5
4539,12,181,3,6,350,290,498,1.7
4540,12,661,3,6,280,0,0,0.0
4541,12,727,3,6,250,70,105,1.5
4542,12,67,3,6,220,0,0,0.0
4543,12,458,3,6,180,549,1263,2.3
4544,12,106,3,6,160,100,200,2.0
4545,12,640,3,6,120,500,1125,2.3
4546,12,744,3,6,100,78,117,1.5
4547,12,405,3,6,20,0,0,0.0
4548,12,162,3,6,0,180,360,2.0
4549,13,403,3,6,1000,0,0,0.0
4550,13,967,3,6,800,30,36,1.2
4551,13,321,3,6,750,0,0,0.0
4552,13,821,3,6,700,148,259,1.8
4553,13,971,3,6,625,370,259,0.7
4554,13,894,3,6,590,150,255,1.7
4555,13,361,3,6,376,245,368,1.5
4556,13,140,3,6,336,100,80,0.8
4557,13,399,3,6,329,1680,840,0.5
4558,13,876,3,6,300,550,1348,2.5
4559,13,351,3,6,263,200,200,1.0
4560,13,318,3,6,180,270,378,1.4
4561,13,344,3,6,150,80,96,1.2
4562,13,921,3,6,130,0,0,0.0
4563,13,328,3,6,129,0,0,0.0
4564,13,966,3,6,125,300,450,1.5
4565,13,566,3,6,120,100,80,0.8
4566,13,142,3,6,120,120,126,1.1
4567,13,922,3,6,109,67,212,3.1
4568,13,495,3,6,100,3,6,2.0
4569,13,427,3,6,100,50,75,1.5
4570,13,902,3,6,90,0,0,0.0
4571,13,174,3,6,90,9,22,2.5
4572,13,425,3,6,90,80,80,1.0
4573,13,97,3,6,90,67,141,2.1
4574,13,668,3,6,90,130,234,1.8
4575,13,532,3,6,80,150,180,1.2
4576,13,193,3,6,60,0,0,0.0
4577,13,818,3,6,60,70,172,2.5
4578,13,284,3,6,51,31,98,3.2
4579,13,310,3,6,50,0,0,0.0
4580,13,278,3,6,45,130,130,1.0
4581,13,319,3,6,35,10,28,2.8
4582,13,858,3,6,33,26,77,3.0
4583,13,338,3,6,30,10,7,0.7
4584,13,657,3,6,30,22,44,2.0
4585,13,839,3,6,28,0,0,0.0
4586,13,652,3,6,28,35,35,1.0
4587,13,815,3,6,28,28,42,1.5
4588,13,884,3,6,25,0,0,0.0
4589,13,988,3,6,25,0,0,0.0
4590,13,662,3,6,25,9,18,2.0
4591,13,572,3,6,25,40,90,2.3
4592,13,895,3,6,23,2,3,1.4
4593,13,116,3,6,22,16,40,2.5
4594,13,408,3,6,20,0,0,0.0
4595,13,854,3,6,20,0,0,0.0
4596,13,923,3,6,20,0,0,0.0
4597,13,933,3,6,20,18,27,1.5
4598,13,38,3,6,20,22,55,2.5
4599,13,424,3,6,17,15,16,1.1
4600,13,307,3,6,16,0,0,0.0
4601,13,365,3,6,16,12,34,2.8
4602,13,725,3,6,16,15,45,3.0
4603,13,987,3,6,15,13,16,1.2
4604,13,320,3,6,15,40,98,2.5
4605,13,881,3,6,14,13,14,1.1
4606,13,729,3,6,12,0,0,0.0
4607,13,851,3,6,12,0,0,0.0
4608,13,809,3,6,11,5,10,2.0
4609,13,266,3,6,11,15,42,2.8
4610,13,94,3,6,10,0,0,0.0
4611,13,874,3,6,10,6,10,1.8
4612,13,46,3,6,10,7,11,1.5
4613,13,946,3,6,10,12,10,0.8
4614,13,89,3,6,10,30,24,0.8
4615,13,750,3,6,10,280,420,1.5
4616,13,148,3,6,8,0,0,0.0
4617,13,944,3,6,8,16,25,1.6
4618,13,949,3,6,7,3,4,1.2
4619,13,32,3,6,7,6,6,1.0
4620,13,735,3,6,6,6,9,1.5
4621,13,124,3,6,6,8,20,2.5
4622,13,585,3,6,5,0,0,0.0
4623,13,168,3,6,5,2,1,0.3
4624,13,8,3,6,4,0,0,0.0
4625,13,15,3,6,4,50,125,2.5
4626,13,324,3,6,4,90,117,1.3
4627,13,958,3,6,3,62,109,1.8
4628,13,542,3,6,2,3,3,1.1
4629,13,322,3,6,2,0,0,0.0
4630,13,438,3,6,0,4,6,1.5
4631,13,447,3,6,0,25,28,1.1
4632,13,481,3,6,0,35,42,1.2
4633,13,370,3,6,0,68,95,1.4
4634,13,113,3,6,0,380,399,1.1
4635,14,386,3,6,71,7,7,1.0
4636,14,81,3,6,16,22,44,2.0
4637,15,746,3,6,2150,1702,2553,1.5
4638,15,282,3,6,1302,1030,1545,1.5
4639,15,125,3,6,810,663,995,1.5
4640,15,503,3,6,791,683,1025,1.5
4641,16,538,3,6,1220,1180,1652,1.4
4642,16,333,3,6,892,800,1149,1.4
4643,16,428,3,6,885,860,1230,1.4
4644,16,614,3,6,735,700,997,1.4
4645,16,335,3,6,430,420,603,1.4
4646,16,205,3,6,330,315,450,1.4
4647,16,5,3,6,320,322,456,1.4
4648,16,135,3,6,320,325,459,1.4
4649,16,887,3,6,315,170,244,1.4
4650,16,21,3,6,300,272,388,1.4
4651,16,716,3,6,225,250,350,1.4
4652,16,613,3,6,212,230,302,1.3
4653,16,873,3,6,201,177,230,1.3
4654,16,390,3,6,200,210,273,1.3
4655,16,73,3,6,195,190,263,1.4
4656,16,690,3,6,172,160,232,1.5
4657,16,389,3,6,170,150,210,1.4
4658,16,575,3,6,160,145,207,1.4
4659,16,14,3,6,160,160,224,1.4
4660,16,879,3,6,147,147,206,1.4
4661,16,706,3,6,110,120,168,1.4
4662,16,847,3,6,95,90,117,1.3
4663,16,406,3,6,80,54,76,1.4
4664,16,789,3,6,68,65,88,1.4
4665,16,880,3,6,63,50,67,1.3
4666,16,350,3,6,60,55,73,1.3
4667,16,869,3,6,50,50,65,1.3
4668,16,558,3,6,50,50,70,1.4
4669,16,7,3,6,40,39,64,1.6
4670,16,290,3,6,30,20,28,1.4
4671,16,570,3,6,28,21,28,1.3
4672,16,25,3,6,25,25,33,1.3
4673,16,380,3,6,25,25,35,1.4
4674,16,533,3,6,22,14,19,1.3
4675,16,576,3,6,20,22,26,1.2
4676,17,79,3,6,630,384,576,1.5
4677,17,245,3,6,512,90,180,2.0
4678,17,961,3,6,403,80,80,1.0
4679,17,686,3,6,342,932,326,0.4
4680,17,752,3,6,327,341,205,0.6
4681,17,274,3,6,235,260,390,1.5
4682,17,931,3,6,183,224,336,1.5
4683,17,375,3,6,83,19,30,1.6
4684,17,472,3,6,60,214,167,0.8
4685,17,246,3,6,49,60,90,1.5
4686,17,420,3,6,49,244,366,1.5
4687,17,308,3,6,46,118,177,1.5
4688,17,16,3,6,0,400,480,1.2
4689,18,596,3,6,1000,600,600,1.0
4690,18,354,3,6,790,300,210,0.7
4691,18,782,3,6,750,350,315,0.9
4692,18,780,3,6,700,400,280,0.7
4693,18,776,3,6,700,1090,1308,1.2
4694,18,700,3,6,600,70,56,0.8
4695,18,316,3,6,600,500,600,1.2
4696,18,165,3,6,500,300,360,1.2
4697,18,608,3,6,500,300,450,1.5
4698,18,59,3,6,500,1000,1000,1.0
4699,18,784,3,6,450,200,220,1.1
4700,18,210,3,6,350,45,41,0.9
4701,18,618,3,6,350,300,240,0.8
4702,18,255,3,6,350,430,344,0.8
4703,18,20,3,6,320,0,0,0.0
4704,18,983,3,6,300,300,300,1.0
4705,18,47,3,6,300,750,900,1.2
4706,18,196,3,6,300,1000,1300,1.3
4707,18,191,3,6,250,200,200,1.0
4708,18,875,3,6,250,400,360,0.9
4709,18,546,3,6,218,300,210,0.7
4710,18,707,3,6,180,380,380,1.0
4711,18,826,3,6,130,70,70,1.0
4712,18,631,3,6,120,655,721,1.1
4713,18,675,3,6,100,70,84,1.2
4714,18,615,3,6,100,1000,1150,1.1
4715,18,989,3,6,70,230,271,1.2
4716,18,790,3,6,50,510,612,1.2
4717,18,281,3,6,0,40,52,1.3
4718,18,279,3,6,0,150,150,1.0
4719,19,436,3,6,750,400,1000,2.5
4720,19,422,3,6,400,550,1375,2.5
4721,19,639,3,6,380,850,1432,1.7
4722,19,728,3,6,110,5,13,2.5
4723,19,969,3,6,110,400,1000,2.5
4724,19,964,3,6,95,0,0,0.0
4725,19,262,3,6,90,40,100,2.5
4726,19,257,3,6,80,0,0,0.0
4727,19,646,3,6,67,15,38,2.5
4728,19,641,3,6,52,0,0,0.0
4729,19,446,3,6,45,40,84,2.1
4730,19,645,3,6,40,60,150,2.5
4731,19,650,3,6,35,10,25,2.5
4732,19,344,3,6,25,20,50,2.5
4733,19,677,3,6,20,5,11,2.2
4734,19,114,3,6,20,10,25,2.5
